antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
['0x0800'],"['LINK_FAILURE', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['udp'],"['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['0x0800', 'interface']","['LINK_FAILURE', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['interface', 'udp']","['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['0x0800'],"['LINK_FAILURE', 'interface', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['udp'],"['LINK_FAILURE', 'interface', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['0x0800', 'r2-dist']","['LINK_FAILURE', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['r2-dist', 'udp']","['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['0x0800'],"['LINK_FAILURE', 'r2-dist', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['udp'],"['LINK_FAILURE', 'r2-dist', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['looped', 'udp']","['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['looped', '0x0800']","['LINK_FAILURE', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['udp'],"['LINK_FAILURE', 'looped', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['0x0800'],"['LINK_FAILURE', 'looped', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['0x0800', 'warning']","['LINK_FAILURE', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['udp', 'warning']","['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['0x0800'],"['LINK_FAILURE', 'udp', 'warning']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['udp'],"['LINK_FAILURE', 'warning', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['0x0800', 'bridge']","['LINK_FAILURE', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['bridge', 'udp']","['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['0x0800'],"['LINK_FAILURE', 'bridge', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['udp'],"['LINK_FAILURE', 'bridge', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['0x0800', 'ethertype']","['LINK_FAILURE', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['ethertype', 'udp']","['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['0x0800'],"['LINK_FAILURE', 'udp', 'ethertype']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['udp'],"['LINK_FAILURE', 'ethertype', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['0x0800', 'mac']","['LINK_FAILURE', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['udp', 'mac']","['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['0x0800'],"['LINK_FAILURE', 'udp', 'mac']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['udp'],"['LINK_FAILURE', 'mac', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['udp'],"['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['5678'],"['LINK_FAILURE', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['5678'],"['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['0x0800'],"['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['interface', 'udp']","['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['interface', '5678']","['LINK_FAILURE', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['udp'],"['LINK_FAILURE', 'interface', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['5678'],"['LINK_FAILURE', 'interface', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['interface', '5678']","['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['0x0800', 'interface']","['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['5678'],"['LINK_FAILURE', 'interface', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['0x0800'],"['LINK_FAILURE', 'interface', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['r2-dist', '5678']","['LINK_FAILURE', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['r2-dist', 'udp']","['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['5678'],"['LINK_FAILURE', 'r2-dist', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['udp'],"['LINK_FAILURE', 'r2-dist', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['r2-dist', '5678']","['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['0x0800', 'r2-dist']","['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['5678'],"['LINK_FAILURE', 'r2-dist', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['0x0800'],"['LINK_FAILURE', 'r2-dist', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['looped', 'udp']","['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['looped', '5678']","['LINK_FAILURE', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['udp'],"['LINK_FAILURE', 'looped', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['5678'],"['LINK_FAILURE', 'looped', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['looped', '5678']","['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['looped', '0x0800']","['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['5678'],"['LINK_FAILURE', 'looped', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['0x0800'],"['LINK_FAILURE', 'looped', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['udp', 'warning']","['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['5678', 'warning']","['LINK_FAILURE', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['udp'],"['LINK_FAILURE', '5678', 'warning']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['5678'],"['LINK_FAILURE', 'udp', 'warning']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['5678', 'warning']","['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['0x0800', 'warning']","['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['5678'],"['LINK_FAILURE', 'warning', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['0x0800'],"['LINK_FAILURE', '5678', 'warning']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['bridge', 'udp']","['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['bridge', '5678']","['LINK_FAILURE', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['udp'],"['LINK_FAILURE', 'bridge', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['5678'],"['LINK_FAILURE', 'bridge', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['bridge', '5678']","['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['0x0800', 'bridge']","['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['5678'],"['LINK_FAILURE', 'bridge', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['0x0800'],"['LINK_FAILURE', 'bridge', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['ethertype', 'udp']","['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['ethertype', '5678']","['LINK_FAILURE', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['udp'],"['LINK_FAILURE', '5678', 'ethertype']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['5678'],"['LINK_FAILURE', 'udp', 'ethertype']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['ethertype', '5678']","['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['ethertype', '0x0800']","['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['5678'],"['LINK_FAILURE', 'ethertype', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['0x0800'],"['LINK_FAILURE', '5678', 'ethertype']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['udp', 'mac']","['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['5678', 'mac']","['LINK_FAILURE', 'udp']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['udp'],"['LINK_FAILURE', '5678', 'mac']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['5678'],"['LINK_FAILURE', 'udp', 'mac']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['5678', 'mac']","['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['0x0800', 'mac']","['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['5678'],"['LINK_FAILURE', 'mac', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
['0x0800'],"['LINK_FAILURE', '5678', 'mac']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['udp', '5678']","['LINK_FAILURE', '0x0800']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
"['0x0800', 'udp']","['LINK_FAILURE', '5678']",0.08944357774310972,0.07696307852314092,0.07696307852314092,0.8604651162790697,11.180232558139535,1.0,0.0700792254259073,6.615097937250822,1.0,0.8604651162790697,0.8488306583688175,0.9302325581395349
