fetched_at,source_router,log_id,time,topics,message
2026-01-30 20:21:37,R1-Core,*15,2026-01-30 20:21:12,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor election
2026-01-30 20:21:37,R1-Core,*16,2026-01-30 20:21:12,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } state change to DR other
2026-01-30 20:21:37,R1-Core,*17,2026-01-30 20:21:12,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } change DR: 2.2.2.2 BDR: 2.2.2.2
2026-01-30 20:21:37,R1-Core,*18,2026-01-30 20:21:12,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 2.2.2.2 state: TwoWay } state change to ExStart
2026-01-30 20:21:37,R1-Core,*19,2026-01-30 20:21:12,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.9%ether3 } neighbor election
2026-01-30 20:21:37,R1-Core,*1A,2026-01-30 20:21:12,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.9%ether3 } state change to Backup DR
2026-01-30 20:21:37,R1-Core,*1B,2026-01-30 20:21:12,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.9%ether3 } change DR: 3.3.3.3 BDR: me
2026-01-30 20:21:37,R1-Core,*1C,2026-01-30 20:21:12,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.9%ether3 } neighbor { router-id: 3.3.3.3 state: TwoWay } state change to ExStart
2026-01-30 20:21:37,R1-Core,*1D,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 2.2.2.2 state: ExStart } negotiation done
2026-01-30 20:21:37,R1-Core,*1E,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 2.2.2.2 state: ExStart } state change to Exchange
2026-01-30 20:21:37,R1-Core,*1F,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 2.2.2.2 state: Exchange } exchange lsdb size 1
2026-01-30 20:21:37,R1-Core,*20,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor election
2026-01-30 20:21:37,R1-Core,*21,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } state change to Backup DR
2026-01-30 20:21:37,R1-Core,*22,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } change BDR: me
2026-01-30 20:21:37,R1-Core,*23,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 2.2.2.2 state: Exchange } exchange done
2026-01-30 20:21:37,R1-Core,*24,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 2.2.2.2 state: Exchange } state change to Loading
2026-01-30 20:21:37,R1-Core,*25,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 2.2.2.2 state: Loading } loading done
2026-01-30 20:21:37,R1-Core,*26,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 2.2.2.2 state: Loading } state change to Full
2026-01-30 20:21:37,R1-Core,*27,2026-01-30 20:21:17,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.9%ether3 } neighbor { router-id: 3.3.3.3 state: ExStart } negotiation done
2026-01-30 20:21:37,R1-Core,*28,2026-01-30 20:21:17,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.9%ether3 } neighbor { router-id: 3.3.3.3 state: ExStart } state change to Exchange
2026-01-30 20:21:37,R1-Core,*29,2026-01-30 20:21:17,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.9%ether3 } neighbor { router-id: 3.3.3.3 state: Exchange } exchange lsdb size 5
2026-01-30 20:21:37,R1-Core,*2A,2026-01-30 20:21:17,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.9%ether3 } neighbor { router-id: 3.3.3.3 state: Exchange } exchange done
2026-01-30 20:21:37,R1-Core,*2B,2026-01-30 20:21:17,"route,ospf,info",ospf-1 { version: 2 router-id: 1.1.1.1 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.9%ether3 } neighbor { router-id: 3.3.3.3 state: Exchange } state change to Full
2026-01-30 20:21:37,R1-Core,*2C,2026-01-30 20:21:35,"system,info,account",user admin logged in from 192.168.153.130 via rest-api
2026-01-30 20:21:37,R1-Core,*2D,2026-01-30 20:21:35,"system,info,account",user admin logged in via api
2026-01-30 20:21:37,R2-Dist,*0,2026-01-30 20:20:27,"system,info",router rebooted by console:admin@ttyS0/shutdown
2026-01-30 20:21:37,R2-Dist,*1,2026-01-30 20:20:27,"interface,info",lo link up
2026-01-30 20:21:37,R2-Dist,*2,2026-01-30 20:20:27,"route,ospf,info",instance { version: 2 router-id: 2.2.2.2 } created
2026-01-30 20:21:37,R2-Dist,*3,2026-01-30 20:20:27,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area { 0.0.0.0 } created
